date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening,school_holiday,bank_holiday,yr,month,day,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_category_UniOS,air_humidity_DWD,air_temperature_daily_max_DWD,air_temperature_daily_mean_DWD,air_temperature_daily_min_DWD,precipitation_DWD,snow_height_DWD,sunshine_hours_DWD,wind_speed_max_DWD
2008-11-08,1173,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,8,NA,NA,NA,NA,NA,NA,NA,82,12.6,9.4,7.0,1.8,0,3.9,10.3
2008-11-09,1587,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,9,NA,NA,NA,NA,NA,NA,NA,78,12.0,9.3,7.6,1.8,0,1.4,16.0
2008-11-10,656,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,10,NA,NA,NA,NA,NA,NA,NA,82,15.0,12.3,8.4,7.7,0,0.4,17.0
2008-11-11,486,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,11,NA,NA,NA,NA,NA,NA,NA,78,15.5,11.4,7.3,2.6,0,2.5,20.3
2008-11-12,583,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,12,NA,NA,NA,NA,NA,NA,NA,85,10.9,7.9,6.0,1.0,0,2.8,11.8
2008-11-13,583,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,13,NA,NA,NA,NA,NA,NA,NA,91,9.1,7.4,6.2,0.8,0,0.2,9.5
2008-11-14,665,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,14,NA,NA,NA,NA,NA,NA,NA,95,9.6,7.4,6.0,1.0,0,0.0,11.3
2008-11-15,1284,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,15,NA,NA,NA,NA,NA,NA,NA,97,10.7,10.1,9.5,2.4,0,0.0,13.9
2008-11-16,1872,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,16,NA,NA,NA,NA,NA,NA,NA,91,10.6,8.0,4.2,0.2,0,0.5,14.0
2008-11-17,639,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,17,NA,NA,NA,NA,NA,NA,NA,89,8.7,5.2,2.7,0.2,0,5.3,6.1
2008-11-18,491,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,18,NA,NA,NA,NA,NA,NA,NA,90,8.0,5.9,4.4,3.8,0,0.0,10.0
2008-11-19,607,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,19,NA,NA,NA,NA,NA,NA,NA,89,9.4,7.5,4.0,1.2,0,0.3,13.8
2008-11-20,553,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,20,NA,NA,NA,NA,NA,NA,NA,91,10.0,7.9,5.0,9.2,0,0.1,15.8
2008-11-21,614,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,21,NA,NA,NA,NA,NA,NA,NA,96,6.1,2.9,-0.6,18.4,0,0.3,13.8
2008-11-22,602,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,22,NA,NA,NA,NA,NA,NA,NA,100,0.7,0.2,-0.7,8.6,11,0.0,10.3
2008-11-23,1247,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,23,NA,NA,NA,NA,NA,NA,NA,96,2.1,0.5,-0.6,4.7,11,0.2,10.7
2008-11-24,513,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,24,NA,NA,NA,NA,NA,NA,NA,98,0.2,-0.9,-3.3,0.0,13,2.3,7.3
2008-11-25,448,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,25,NA,NA,NA,NA,NA,NA,NA,99,2.2,0.6,-0.5,0.0,10,0.0,5.2
2008-11-26,506,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,26,NA,NA,NA,NA,NA,NA,NA,96,4.9,3.4,1.0,1.8,8,0.0,10.6
2008-11-27,484,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,27,NA,NA,NA,NA,NA,NA,NA,97,6.3,5.2,4.2,0.6,0,0.0,10.6
2008-11-28,555,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,28,NA,NA,NA,NA,NA,NA,NA,81,5.2,3.2,0.4,0.7,0,0.6,8.9
2008-11-29,841,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,29,NA,NA,NA,NA,NA,NA,NA,95,3.2,1.5,-0.8,2.5,0,0.0,5.5
2008-11-30,1076,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,11.0,30,NA,NA,NA,NA,NA,NA,NA,94,3.6,1.2,-1.4,0.2,0,0.2,6.9
2008-12-01,490,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,1,NA,NA,NA,NA,NA,NA,NA,92,5.4,2.2,-0.6,0.1,0,4.1,7.0
2008-12-02,456,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,2,NA,NA,NA,NA,NA,NA,NA,94,6.0,3.3,1.3,4.4,0,1.2,11.1
2008-12-03,481,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,3,NA,NA,NA,NA,NA,NA,NA,94,2.7,1.6,0.6,0.0,0,0.0,10.6
2008-12-04,507,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,4,NA,NA,NA,NA,NA,NA,NA,93,5.5,2.8,1.2,3.1,0,0.0,10.7
2008-12-05,586,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,5,NA,NA,NA,NA,NA,NA,NA,94,6.3,5.2,4.3,4.1,0,0.0,9.0
2008-12-06,753,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,6,NA,NA,NA,NA,NA,NA,NA,100,5.5,4.8,4.0,0.3,0,0.0,5.7
2008-12-07,882,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,7,NA,NA,NA,NA,NA,NA,NA,95,7.0,4.6,2.3,0.0,0,3.6,7.4
2008-12-08,263,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,8,NA,NA,NA,NA,NA,NA,NA,89,4.6,3.5,1.9,0.0,0,1.7,9.7
2008-12-09,270,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,9,NA,NA,NA,NA,NA,NA,NA,94,2.2,0.6,-0.9,1.3,0,0.0,9.1
2008-12-10,285,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,10,NA,NA,NA,NA,NA,NA,NA,98,3.1,1.8,0.0,0.0,0,0.9,6.4
2008-12-11,321,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,11,NA,NA,NA,NA,NA,NA,NA,100,0.8,-0.7,-2.5,0.0,0,0.0,3.3
2008-12-12,364,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,12,NA,NA,NA,NA,NA,NA,NA,96,2.0,0.2,-2.9,0.0,0,0.0,9.2
2008-12-13,564,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,13,NA,NA,NA,NA,NA,NA,NA,89,1.5,-0.6,-3.8,0.0,0,2.5,8.8
2008-12-14,947,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,14,NA,NA,NA,NA,NA,NA,NA,88,5.9,1.6,-0.8,0.0,0,2.7,7.4
2008-12-15,227,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,15,NA,NA,NA,NA,NA,NA,NA,92,3.9,3.4,2.7,0.0,0,0.0,7.0
2008-12-16,265,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,16,NA,NA,NA,NA,NA,NA,NA,90,4.0,2.8,2.0,0.0,0,0.0,4.6
2008-12-17,261,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,17,NA,NA,NA,NA,NA,NA,NA,97,2.6,1.2,0.0,1.5,0,0.0,6.7
2008-12-18,255,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,18,NA,NA,NA,NA,NA,NA,NA,99,5.0,2.9,0.4,1.8,0,0.0,9.0
2008-12-19,315,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,19,NA,NA,NA,NA,NA,NA,NA,93,6.8,5.0,2.8,3.6,0,1.6,10.6
2008-12-20,498,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,20,NA,NA,NA,NA,NA,NA,NA,89,9.1,6.5,3.5,2.0,0,0.0,14.1
2008-12-21,1353,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2008.0,12.0,21,NA,NA,NA,NA,NA,NA,NA,96,9.1,6.6,2.4,2.5,0,0.0,12.7
2008-12-22,788,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2008.0,12.0,22,NA,NA,NA,NA,NA,NA,NA,91,9.6,7.5,3.7,0.0,0,3.2,14.0
2008-12-23,866,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2008.0,12.0,23,NA,NA,NA,NA,NA,NA,NA,100,5.7,4.6,3.1,1.0,0,0.0,6.6
2008-12-24,330,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2008.0,12.0,24,NA,NA,NA,NA,NA,NA,NA,97,6.2,5.6,3.9,0.3,0,0.0,10.4
2008-12-26,597,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,3,2008.0,12.0,26,NA,NA,NA,NA,NA,NA,NA,81,0.3,-1.7,-3.9,0.0,0,6.2,9.5
2008-12-27,1008,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2008.0,12.0,27,NA,NA,NA,NA,NA,NA,NA,81,0.3,-1.9,-3.9,0.0,0,5.0,10.9
2008-12-28,1648,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2008.0,12.0,28,NA,NA,NA,NA,NA,NA,NA,88,-0.4,-3.0,-5.0,0.0,0,5.3,10.1
2008-12-29,1582,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2008.0,12.0,29,NA,NA,NA,NA,NA,NA,NA,92,-2.5,-4.7,-6.1,0.0,0,6.0,8.7
2008-12-30,1447,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2008.0,12.0,30,NA,NA,NA,NA,NA,NA,NA,94,-1.8,-5.9,-8.4,0.0,0,6.0,4.7
2008-12-31,395,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2008.0,12.0,31,NA,NA,NA,NA,NA,NA,NA,94,-1.4,-6.3,-9.5,0.0,0,5.8,4.8
2009-01-01,545,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,3,2009.0,1.0,1,NA,NA,NA,NA,NA,NA,NA,97,-0.7,-2.4,-4.9,0.7,0,0.0,5.8
2009-01-02,1485,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2009.0,1.0,2,NA,NA,NA,NA,NA,NA,NA,97,0.4,-2.0,-8.2,0.0,1,0.5,8.9
2009-01-03,1369,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2009.0,1.0,3,NA,NA,NA,NA,NA,NA,NA,88,0.6,-4.7,-11.2,2.4,1,0.0,9.5
2009-01-04,1045,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2009.0,1.0,4,NA,NA,NA,NA,NA,NA,NA,98,1.0,0.6,0.1,6.7,1,0.0,11.3
2009-01-05,1240,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2009.0,1.0,5,NA,NA,NA,NA,NA,NA,NA,89,0.3,-2.6,-8.7,0.0,5,0.7,9.4
2009-01-06,892,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2009.0,1.0,6,NA,NA,NA,NA,NA,NA,NA,88,-4.5,-9.0,-12.2,0.0,3,6.2,4.1
2009-01-07,428,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,7,NA,NA,NA,NA,NA,NA,NA,93,-2.8,-5.4,-11.5,1.2,3,0.0,9.2
2009-01-08,516,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,8,NA,NA,NA,NA,NA,NA,NA,99,-3.9,-6.0,-10.2,0.0,4,0.0,3.2
2009-01-09,575,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,9,NA,NA,NA,NA,NA,NA,NA,93,-3.1,-8.3,-11.6,0.0,4,4.4,2.8
2009-01-10,997,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,10,NA,NA,NA,NA,NA,NA,NA,83,-1.8,-6.7,-10.0,0.0,4,6.3,7.0
2009-01-11,1123,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,11,NA,NA,NA,NA,NA,NA,NA,58,2.9,-0.8,-6.5,0.0,4,6.2,11.3
2009-01-12,539,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,12,NA,NA,NA,NA,NA,NA,NA,43,7.2,4.8,2.0,0.0,3,5.2,15.0
2009-01-13,571,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,13,NA,NA,NA,NA,NA,NA,NA,89,5.6,4.1,3.1,7.0,0,0.0,12.5
2009-01-14,544,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,14,NA,NA,NA,NA,NA,NA,NA,99,3.8,3.2,2.8,0.0,0,0.0,7.0
2009-01-15,617,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,15,NA,NA,NA,NA,NA,NA,NA,97,4.7,2.1,-1.8,0.0,0,2.4,5.3
2009-01-16,719,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,16,NA,NA,NA,NA,NA,NA,NA,91,1.8,-0.1,-2.3,0.5,0,0.5,6.2
2009-01-17,1778,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,17,NA,NA,NA,NA,NA,NA,NA,89,7.1,4.0,0.3,2.2,0,2.3,9.7
2009-01-18,2671,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,18,NA,NA,NA,NA,NA,NA,NA,88,6.3,4.7,2.5,3.9,0,0.0,14.5
2009-01-19,795,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,19,NA,NA,NA,NA,NA,NA,NA,86,8.0,4.3,1.8,2.1,0,0.0,16.7
2009-01-20,712,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,20,NA,NA,NA,NA,NA,NA,NA,77,6.2,3.8,1.5,0.0,0,2.9,13.8
2009-01-21,574,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,21,NA,NA,NA,NA,NA,NA,NA,85,5.1,1.8,-1.9,0.0,0,1.4,7.7
2009-01-22,681,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,22,NA,NA,NA,NA,NA,NA,NA,76,5.5,3.0,0.1,1.3,0,1.4,14.5
2009-01-23,787,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,23,NA,NA,NA,NA,NA,NA,NA,91,5.7,3.8,2.6,15.3,0,0.0,16.6
2009-01-24,1707,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,24,NA,NA,NA,NA,NA,NA,NA,94,4.3,3.4,1.6,1.1,0,0.0,13.6
2009-01-25,2193,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,25,NA,NA,NA,NA,NA,NA,NA,85,5.8,2.4,-1.7,0.0,0,7.1,9.5
2009-01-26,1285,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,26,NA,NA,NA,NA,NA,NA,NA,94,3.7,-0.4,-2.3,0.0,0,5.4,7.5
2009-01-27,617,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,27,NA,NA,NA,NA,NA,NA,NA,92,0.7,-0.1,-1.9,0.0,0,0.0,5.0
2009-01-28,583,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,28,NA,NA,NA,NA,NA,NA,NA,98,1.7,-1.2,-3.9,0.0,0,1.7,4.3
2009-01-29,570,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,29,NA,NA,NA,NA,NA,NA,NA,83,2.6,-0.7,-3.9,0.0,0,7.1,7.6
2009-01-30,800,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,30,NA,NA,NA,NA,NA,NA,NA,85,1.3,-1.4,-3.8,0.0,0,7.1,8.7
2009-01-31,1413,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,1.0,31,NA,NA,NA,NA,NA,NA,NA,80,2.0,-0.3,-3.5,0.6,0,0.0,10.9
2009-02-01,2085,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,1,NA,NA,NA,NA,NA,NA,NA,82,-0.9,-2.3,-4.2,0.0,0,0.0,12.3
2009-02-02,1890,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0,2009.0,2.0,2,NA,NA,NA,NA,NA,NA,NA,80,3.1,0.7,-1.1,0.0,0,3.4,12.9
2009-02-03,1542,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0,2009.0,2.0,3,NA,NA,NA,NA,NA,NA,NA,92,4.3,0.7,-1.7,0.0,0,6.7,6.0
2009-02-04,611,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,4,NA,NA,NA,NA,NA,NA,NA,100,2.4,0.5,-1.8,0.1,0,0.0,4.2
2009-02-05,598,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,5,NA,NA,NA,NA,NA,NA,NA,90,8.3,3.8,-0.8,0.9,0,0.4,7.9
2009-02-06,790,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,6,NA,NA,NA,NA,NA,NA,NA,85,9.6,5.5,1.9,0.0,0,6.5,5.2
2009-02-07,1718,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,7,NA,NA,NA,NA,NA,NA,NA,99,4.0,2.0,-0.4,2.6,0,0.0,8.0
2009-02-08,2270,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,8,NA,NA,NA,NA,NA,NA,NA,92,4.8,1.3,-0.5,0.9,0,3.3,10.5
2009-02-09,697,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,9,NA,NA,NA,NA,NA,NA,NA,90,2.7,1.5,-0.4,7.9,0,0.0,9.2
2009-02-10,649,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,10,NA,NA,NA,NA,NA,NA,NA,96,7.3,3.3,0.5,6.1,0,0.0,13.0
2009-02-11,634,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,11,NA,NA,NA,NA,NA,NA,NA,89,4.0,1.8,-0.5,2.8,0,2.3,10.4
2009-02-12,600,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,12,NA,NA,NA,NA,NA,NA,NA,93,3.5,0.5,-1.0,0.9,0,1.4,8.8
2009-02-13,1376,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,13,NA,NA,NA,NA,NA,NA,NA,98,1.5,0.7,-0.2,5.8,0,0.0,8.8
2009-02-14,1965,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,14,NA,NA,NA,NA,NA,NA,NA,81,2.0,-0.9,-4.3,0.0,0,5.8,9.6
2009-02-15,2507,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,15,NA,NA,NA,NA,NA,NA,NA,91,2.0,-0.8,-4.5,6.5,0,0.5,9.9
2009-02-16,706,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,16,NA,NA,NA,NA,NA,NA,NA,100,5.5,3.7,1.1,13.5,2,0.0,7.4
2009-02-17,622,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,17,NA,NA,NA,NA,NA,NA,NA,87,5.1,1.4,-3.2,0.0,0,0.7,10.1
2009-02-18,604,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,18,NA,NA,NA,NA,NA,NA,NA,75,1.9,-1.7,-5.6,0.0,0,1.9,4.0
2009-02-19,609,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,19,NA,NA,NA,NA,NA,NA,NA,78,3.4,0.2,-1.9,4.0,0,3.0,10.7
2009-02-20,754,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,20,NA,NA,NA,NA,NA,NA,NA,98,5.5,3.5,1.3,2.5,0,0.0,8.2
2009-02-21,1497,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,21,NA,NA,NA,NA,NA,NA,NA,93,6.7,3.9,1.7,2.6,0,0.0,10.7
2009-02-22,2473,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,22,NA,NA,NA,NA,NA,NA,NA,96,6.9,5.5,4.3,3.5,0,0.0,13.1
2009-02-23,1338,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,23,NA,NA,NA,NA,NA,NA,NA,91,5.8,4.5,3.6,1.3,0,0.1,11.9
2009-02-24,693,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,24,NA,NA,NA,NA,NA,NA,NA,82,6.4,4.0,2.6,0.0,0,0.5,5.8
2009-02-25,635,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,25,NA,NA,NA,NA,NA,NA,NA,86,7.0,4.5,2.5,3.1,0,0.1,10.0
2009-02-26,644,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,26,NA,NA,NA,NA,NA,NA,NA,88,9.1,6.2,5.3,6.6,0,1.1,14.1
2009-02-27,869,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,27,NA,NA,NA,NA,NA,NA,NA,100,7.6,6.4,5.6,8.6,0,0.0,9.3
2009-02-28,1735,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,2.0,28,NA,NA,NA,NA,NA,NA,NA,98,8.7,7.8,6.3,1.3,0,0.0,7.5
2009-03-01,2077,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,1,NA,NA,NA,NA,NA,NA,NA,94,9.6,6.9,4.0,0.1,0,0.5,5.9
2009-03-02,667,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,2,NA,NA,NA,NA,NA,NA,NA,92,8.6,6.2,2.9,0.0,0,0.0,8.9
2009-03-03,618,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,3,NA,NA,NA,NA,NA,NA,NA,76,9.7,5.4,1.7,0.0,0,3.8,9.1
2009-03-04,628,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,4,NA,NA,NA,NA,NA,NA,NA,61,10.6,7.1,3.4,0.0,0,6.8,14.6
2009-03-05,570,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,5,NA,NA,NA,NA,NA,NA,NA,89,6.4,4.5,3.5,2.7,0,0.0,6.7
2009-03-06,836,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,6,NA,NA,NA,NA,NA,NA,NA,98,5.3,4.0,2.2,12.8,0,0.0,9.8
2009-03-07,1742,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,7,NA,NA,NA,NA,NA,NA,NA,82,8.5,4.9,2.6,0.2,0,4.3,8.7
2009-03-08,2408,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,8,NA,NA,NA,NA,NA,NA,NA,80,9.8,6.9,2.8,4.8,0,1.4,14.6
2009-03-09,778,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,9,NA,NA,NA,NA,NA,NA,NA,86,7.4,4.2,1.8,1.1,0,0.5,14.4
2009-03-10,709,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,10,NA,NA,NA,NA,NA,NA,NA,91,5.6,4.5,3.5,12.2,0,0.0,10.7
2009-03-11,623,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,11,NA,NA,NA,NA,NA,NA,NA,82,9.1,5.4,3.1,0.1,0,1.3,9.3
2009-03-12,580,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,12,NA,NA,NA,NA,NA,NA,NA,91,8.4,6.2,3.6,3.9,0,0.0,10.6
2009-03-13,801,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,13,NA,NA,NA,NA,NA,NA,NA,79,11.8,7.6,3.6,0.0,0,7.4,9.1
2009-03-14,1289,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,14,NA,NA,NA,NA,NA,NA,NA,80,13.3,8.5,4.7,1.8,0,1.0,9.6
2009-03-15,2356,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,15,NA,NA,NA,NA,NA,NA,NA,91,8.0,7.1,5.6,4.3,0,0.0,11.9
2009-03-16,657,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,16,NA,NA,NA,NA,NA,NA,NA,90,8.7,6.4,4.9,0.0,0,0.0,5.7
2009-03-17,657,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,17,NA,NA,NA,NA,NA,NA,NA,75,11.5,7.4,2.8,0.0,0,5.4,9.6
2009-03-18,615,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,18,NA,NA,NA,NA,NA,NA,NA,76,9.6,5.1,2.2,0.0,0,4.4,8.5
2009-03-19,622,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2009.0,3.0,19,NA,NA,NA,NA,NA,NA,NA,67,10.6,5.1,-0.1,0.0,0,5.7,11.0
